,hq_id,inv_id,inv_name
36041,126780,4630,supplier3
36042,126780,72783,supplier2
36043,126780,359655,supplier4
36044,126780,193069,supplier2
36045,126780,30660,supplier3
36046,278648,278648,supplier1
36047,278648,436335,supplier4
36048,278648,193100,supplier2
36049,137790,137790,supplier1
36050,137790,828335,supplier4
36051,314579,314579,supplier1
36052,314579,120163,supplier2
36053,137966,137966,supplier1
36054,134960,134960,supplier1
36055,134960,36094,supplier3
36056,134960,490575,supplier4
36057,134960,28044,supplier3
36058,134960,1283268,supplier4
36059,195954,195954,supplier1
36060,195954,423890,supplier2
36061,178770,178770,supplier1
36062,178770,25106,supplier3
36063,121266,121266,supplier1
36064,121266,54554,supplier3
36065,132358,132358,supplier1
36066,474333,474333,supplier1
36067,474333,44622,supplier3
36068,474333,72774,supplier2
36069,474333,728945,supplier4
36070,474333,18703,supplier3
36071,474333,71235,supplier2
36072,121727,121727,supplier1
36073,121727,1269928,supplier4
36074,169736,169736,supplier1
36075,169736,193054,supplier2
36076,169736,49932,supplier3
36077,169736,1087328,supplier4
36078,126138,126138,supplier1
36079,126138,481675,supplier4
36080,126138,144407,supplier2
36081,250061,250061,supplier1
36082,250061,1474148,supplier4
36083,250061,119623,supplier2
36084,250061,730105,supplier4
36085,250061,25425,supplier3
36086,173707,173707,supplier1
36087,173707,33656,supplier3
36088,119284,119284,supplier1
36089,119284,492423,supplier2
36090,203755,203755,supplier1
36091,203755,19584,supplier3
36092,210456,210456,supplier1
36093,210456,437115,supplier4
36094,210456,24414,supplier3
36095,210456,193107,supplier2
36096,125921,125921,supplier1
36097,125921,1272828,supplier4
36098,125921,8758,supplier3
36099,125921,223850,supplier2
36100,169665,169665,supplier1
36101,169665,46823,supplier3
36102,169665,1087308,supplier4
36103,169665,107238,supplier2
36104,145905,145905,supplier1
36105,145905,458055,supplier4
36106,145905,119049,supplier2
36107,137782,137782,supplier1
36108,137782,846475,supplier4
36109,137782,70676,supplier2
36110,128178,128178,supplier1
36111,128178,28819,supplier3
36112,241839,241839,supplier1
36113,241839,107084,supplier2
36114,241839,438885,supplier4
36115,241839,2976,supplier3
36116,151457,151457,supplier1
36117,151457,1292718,supplier4
36118,137979,137979,supplier1
36119,137979,1629758,supplier4
36120,188488,188488,supplier1
36121,188488,1303028,supplier4
36122,133975,133975,supplier1
36123,133975,503451,supplier2
36124,133975,79104,supplier3
36125,121277,121277,supplier1
36126,121277,39899,supplier3
36127,200655,200655,supplier1
36128,200655,225299,supplier2
36129,200655,25826,supplier3
36130,165004,165004,supplier1
36131,165004,44877,supplier3
36132,124940,124940,supplier1
36133,124940,235,supplier3
36134,124940,1422978,supplier4
36135,312882,312882,supplier1
36136,312882,36370,supplier3
36137,137833,137833,supplier1
36138,137833,55,supplier3
36139,137833,483435,supplier4
36140,137833,43569,supplier3
36141,111567,111567,supplier1
36142,131857,131857,supplier1
36143,324817,324817,supplier1
36144,150305,150305,supplier1
36145,118995,118995,supplier1
36146,118995,503418,supplier2
36147,118995,350785,supplier4
36148,118995,229026,supplier4
36149,118995,108341,supplier2
36150,118995,503903,supplier2
36151,118995,1380,supplier3
36152,122495,122495,supplier1
36153,122495,24769,supplier3
36154,122495,40204,supplier2
36155,122495,487535,supplier4
36156,218002,218002,supplier1
36157,218002,728965,supplier4
36158,135248,135248,supplier1
36159,135248,25809,supplier3
36160,135248,61014,supplier4
36161,135248,50785,supplier2
36162,324778,324778,supplier1
36163,324778,215066,supplier4
36164,324778,201289,supplier2
36165,137897,137897,supplier1
36166,137897,729745,supplier4
36167,137897,18617,supplier3
36168,137897,82816,supplier2
36169,133251,133251,supplier1
36170,133251,35435,supplier3
36171,489433,489433,supplier1
36172,489433,455695,supplier4
36173,489433,193040,supplier2
36174,489433,23788,supplier3
36175,489433,72843,supplier2
36176,489433,360105,supplier4
36177,153112,153112,supplier1
36178,153112,1294098,supplier4
36179,150386,150386,supplier1
36180,150386,1291088,supplier4
36181,150386,26487,supplier3
36182,225890,225890,supplier1
36183,225890,503917,supplier2
36184,225890,13220,supplier3
36185,118373,118373,supplier1
36186,122867,122867,supplier1
36187,258793,258793,supplier1
36188,153117,153117,supplier1
36189,194896,194896,supplier1
36190,150686,150686,supplier1
36191,150686,1270828,supplier4
36192,150686,360125,supplier4
36193,150686,5439,supplier3
36194,150686,129500,supplier2
36195,150686,118958,supplier2
36196,150686,197296,supplier2
36197,150686,49840,supplier3
36198,150686,36026,supplier3
36199,150686,128265,supplier2
36200,150686,72661,supplier2
36201,150686,360115,supplier4
36202,150686,11028,supplier3
36203,150686,82824,supplier2
36204,150686,824985,supplier4
36205,150686,436855,supplier4
36206,150686,107203,supplier2
36207,150686,26955,supplier3
36208,117770,117770,supplier1
36209,117770,412688,supplier2
36210,117770,503632,supplier2
36211,241835,241835,supplier1
36212,241835,111855,supplier2
36213,241835,45062,supplier3
36214,131419,131419,supplier1
36215,131419,41386,supplier3
36216,137799,137799,supplier1
36217,137799,82818,supplier2
36218,137799,762355,supplier4
36219,116567,116567,supplier1
36220,116567,50470,supplier3
36221,153197,153197,supplier1
36222,153197,37196,supplier3
36223,123801,123801,supplier1
36224,123801,1271418,supplier4
36225,123801,5844,supplier3
36226,105986,105986,supplier1
36227,105986,118891,supplier2
36228,131484,131484,supplier1
36229,131484,43059,supplier3
36230,128174,128174,supplier1
36231,128174,347195,supplier4
36232,128174,11842,supplier3
36233,128174,28061,supplier2
36234,128174,152869,supplier2
36235,128174,436635,supplier4
36236,199118,199118,supplier1
36237,199118,1309328,supplier4
36238,119285,119285,supplier1
36239,119285,1267928,supplier4
36240,119285,21168,supplier3
36241,119285,200927,supplier2
36242,169704,169704,supplier1
36243,169704,106156,supplier2
36244,169704,454015,supplier4
36245,169704,23385,supplier3
36246,239017,239017,supplier1
36247,239017,1121,supplier3
36248,239017,487285,supplier4
36249,239017,90092,supplier2
36250,325437,325437,supplier1
36251,325437,1364518,supplier4
36252,137943,137943,supplier1
36253,137943,11537,supplier3
36254,133483,133483,supplier1
36255,133483,46709,supplier3
36256,134906,134906,supplier1
36257,134906,44113,supplier3
36258,203573,203573,supplier1
36259,203573,39529,supplier3
36260,111247,111247,supplier1
36261,111247,1261738,supplier4
36262,111247,104092,supplier2
36263,111247,825455,supplier4
36264,216588,216588,supplier1
36265,216588,1321338,supplier4
36266,216588,31750,supplier3
36267,110305,110305,supplier1
36268,110305,1261378,supplier4
36269,110305,36350,supplier3
36270,110305,347545,supplier4
36271,110305,237211,supplier3
36272,194469,194469,supplier1
36273,194469,9974,supplier3
36274,169017,169017,supplier1
36275,169017,1297098,supplier4
36276,169017,5088,supplier3
36277,137862,137862,supplier1
36278,137862,11935,supplier3
36279,137862,1283098,supplier4
36280,160600,160600,supplier1
36281,160600,46251,supplier3
36282,211816,211816,supplier1
36283,211816,1318478,supplier4
36284,211816,16973,supplier3
36285,211816,347335,supplier4
36286,179501,179501,supplier1
36287,179501,71321,supplier2
36288,124951,124951,supplier1
36289,124951,270287,supplier3
36290,133279,133279,supplier1
36291,133279,738215,supplier4
36292,133279,70683,supplier2
36293,133279,50644,supplier3
36294,147427,147427,supplier1
36295,147427,1289498,supplier4
36296,147427,35124,supplier3
36297,169722,169722,supplier1
36298,169722,37754,supplier3
36299,169722,107161,supplier2
36300,169722,439805,supplier4
36301,122400,122400,supplier1
36302,122400,40034,supplier3
36303,118410,118410,supplier1
36304,118410,68062,supplier2
36305,209396,209396,supplier1
36306,209396,107177,supplier2
36307,209396,1927155,supplier4
36308,209396,38357,supplier3
36309,145962,145962,supplier1
36310,145962,106161,supplier2
36311,135376,135376,supplier1
36312,135376,1281448,supplier4
36313,489462,489462,supplier1
36314,489462,1530848,supplier4
36315,489462,193049,supplier2
36316,489462,13505,supplier3
36317,489462,16966,supplier3
36318,489462,1294088,supplier4
36319,489485,489485,supplier1
36320,489485,193052,supplier2
36321,489485,37913,supplier3
36322,489485,439815,supplier4
36323,114025,114025,supplier1
36324,114025,134623,supplier2
36325,114025,40098,supplier3
36326,114025,479465,supplier4
36327,403471,403471,supplier1
36328,403471,193062,supplier2
36329,138004,138004,supplier1
36330,138004,1283388,supplier4
36331,138280,138280,supplier1
36332,138280,14300,supplier3
36333,126301,126301,supplier1
36334,126301,48459,supplier3
36335,307231,307231,supplier1
36336,307231,1357488,supplier4
36337,307231,200709,supplier2
36338,202202,202202,supplier1
36339,202202,50048,supplier3
36340,120236,120236,supplier1
36341,120236,41095,supplier3
36342,120236,1268638,supplier4
36343,137868,137868,supplier1
36344,137868,31369,supplier3
36345,119802,119802,supplier1
36346,119802,45030,supplier3
36347,119802,479575,supplier4
36348,122018,122018,supplier1
36349,122018,18855,supplier3
36350,122018,51619,supplier3
36351,137787,137787,supplier1
36352,137787,18222,supplier3
36353,137787,70686,supplier2
36354,193190,193190,supplier1
36355,193190,52287,supplier3
36356,193190,1304848,supplier4
36357,193190,218754,supplier2
36358,138000,138000,supplier1
36359,138000,731355,supplier4
36360,138000,75148,supplier2
36361,132212,132212,supplier1
36362,132212,2007,supplier3
36363,203306,203306,supplier1
36364,203306,1312268,supplier4
36365,203306,43466,supplier3
36366,203306,73091,supplier2
36367,203306,846495,supplier4
36368,312070,312070,supplier1
36369,312070,70687,supplier2
36370,312070,918385,supplier4
36371,312070,53565,supplier3
36372,173931,173931,supplier1
36373,173931,53838,supplier3
36374,173931,1426398,supplier4
36375,492738,492738,supplier1
36376,492738,17193,supplier3
36377,404271,404271,supplier1
36378,404271,214426,supplier4
36379,404271,193117,supplier2
36380,326489,326489,supplier1
36381,326489,16536,supplier3
36382,326489,429915,supplier4
36383,326489,99822,supplier2
36384,225928,225928,supplier1
36385,225928,20698,supplier3
36386,120729,120729,supplier1
36387,120729,17454,supplier3
36388,309308,309308,supplier1
36389,535871,535871,supplier1
36390,535871,473981,supplier2
36391,535871,201038,supplier2
36392,535871,32233,supplier3
36393,221632,221632,supplier1
36394,221632,1636788,supplier4
36395,221632,250496,supplier4
36396,221632,107291,supplier2
36397,264012,264012,supplier1
36398,264012,10823,supplier3
36399,114880,114880,supplier1
36400,114880,10799,supplier3
36401,134904,134904,supplier1
36402,134904,314263,supplier2
36403,134904,232735,supplier3
36404,135751,135751,supplier1
36405,135751,1281818,supplier4
36406,135751,209123,supplier2
36407,135751,39868,supplier3
36408,147067,147067,supplier1
36409,147067,10925,supplier3
36410,121154,121154,supplier1
36411,121154,35687,supplier3
36412,121154,517158,supplier2
36413,169760,169760,supplier1
36414,169760,16314,supplier3
36415,169760,347485,supplier4
36416,169760,451985,supplier4
36417,169760,107316,supplier2
36418,124127,124127,supplier1
36419,124127,33169,supplier3
36420,205658,205658,supplier1
36421,205658,1314178,supplier4
36422,205658,353989,supplier2
36423,205658,111173,supplier3
36424,128449,128449,supplier1
36425,128449,17142,supplier3
36426,153580,153580,supplier1
36427,153580,132374,supplier2
36428,153580,19094,supplier3
36429,242133,242133,supplier1
36430,242133,1099098,supplier4
36431,242133,54114,supplier3
36432,141704,141704,supplier1
36433,141704,724465,supplier4
36434,141704,107200,supplier2
36435,141704,2564,supplier3
36436,241899,241899,supplier1
36437,241899,1336618,supplier4
36438,345268,345268,supplier1
36439,345268,197150,supplier2
36440,345268,44298,supplier3
36441,133253,133253,supplier1
36442,133253,46710,supplier3
36443,312857,312857,supplier1
36444,312857,193413,supplier2
36445,231742,231742,supplier1
36446,231742,197894,supplier2
36447,130119,130119,supplier1
36448,130119,1277178,supplier4
36449,105333,105333,supplier1
36450,105333,54236,supplier3
36451,105333,1288508,supplier4
36452,113550,113550,supplier1
36453,113550,51,supplier3
36454,113550,1263838,supplier4
36455,133254,133254,supplier1
36456,133254,6370,supplier3
36457,133254,78557,supplier2
36458,135377,135377,supplier1
36459,135377,72629,supplier2
36460,133256,133256,supplier1
36461,133256,260469,supplier3
36462,123039,123039,supplier1
36463,123039,9014,supplier3
36464,489463,489463,supplier1
36465,489463,193073,supplier2
36466,489463,39539,supplier3
36467,325471,325471,supplier1
36468,325471,9493,supplier3
36469,462305,462305,supplier1
36470,462305,1413858,supplier4
36471,462305,197193,supplier2
36472,462305,51368,supplier3
36473,247022,247022,supplier1
36474,247022,144376,supplier2
36475,247022,18118,supplier3
36476,107512,107512,supplier1
36477,107512,18219,supplier3
36478,107512,1258238,supplier4
36479,107512,209254,supplier2
36480,107512,70779,supplier2
36481,107512,39415,supplier3
36482,107512,739045,supplier4
36483,128008,128008,supplier1
36484,128008,15929,supplier3
36485,125795,125795,supplier1
36486,125795,13375,supplier3
36487,192870,192870,supplier1
36488,192870,18398,supplier3
36489,121172,121172,supplier1
36490,121172,1269478,supplier4
36491,137877,137877,supplier1
36492,137877,18508,supplier3
36493,137877,347585,supplier4
36494,137877,79255,supplier2
36495,138047,138047,supplier1
36496,138047,8458,supplier3
36497,201958,201958,supplier1
36498,201958,503615,supplier2
36499,201958,24656,supplier3
36500,400700,400700,supplier1
36501,400700,502381,supplier2
36502,400700,5195,supplier3
36503,400700,738495,supplier4
36504,400700,129458,supplier2
36505,137846,137846,supplier1
36506,137846,3786,supplier3
36507,137846,1283028,supplier4
36508,133397,133397,supplier1
36509,133397,73045,supplier2
36510,133397,28140,supplier3
36511,133397,739425,supplier4
36512,127346,127346,supplier1
36513,127346,32732,supplier3
36514,256440,256440,supplier1
36515,256440,37951,supplier3
36516,442272,442272,supplier1
36517,442272,45096,supplier3
36518,120014,120014,supplier1
36519,120014,47480,supplier3
36520,118055,118055,supplier1
36521,118055,12464,supplier3
36522,126614,126614,supplier1
36523,126614,37200,supplier3
36524,136248,136248,supplier1
36525,136248,54887,supplier3
36526,136248,70697,supplier2
36527,136248,800518,supplier4
36528,335850,335850,supplier1
36529,335850,864505,supplier4
36530,335850,8582,supplier3
36531,240300,240300,supplier1
36532,240300,139766,supplier2
36533,492733,492733,supplier1
36534,492733,23105,supplier3
36535,271628,271628,supplier1
36536,271628,3788,supplier3
36537,271628,347625,supplier4
36538,271628,70713,supplier2
36539,127615,127615,supplier1
36540,127615,40252,supplier3
36541,150228,150228,supplier1
36542,150228,1630728,supplier4
36543,117352,117352,supplier1
36544,117352,21973,supplier3
36545,133264,133264,supplier1
36546,133264,82825,supplier2
36547,133264,825005,supplier4
36548,489506,489506,supplier1
36549,489506,250006,supplier4
36550,169775,169775,supplier1
36551,169775,49679,supplier3
36552,169775,193057,supplier2
36553,169775,434225,supplier4
36554,109706,109706,supplier1
36555,109706,14777,supplier2
36556,109706,48603,supplier3
36557,222970,222970,supplier1
36558,222970,50517,supplier3
36559,222970,1325558,supplier4
36560,445681,445681,supplier1
36561,445681,1204358,supplier4
